4.0600 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
438.8935 	EXP 	window1: recordFrameIntervals = False
438.8950 	DATA 	Keypress: left
438.9067 	EXP 	fixation: autoDraw = False
438.9067 	EXP 	grating: autoDraw = False
438.9069 	EXP 	window1: recordFrameIntervals = False
439.9063 	EXP 	fixation: autoDraw = True
440.9066 	EXP 	fixation: autoDraw = False
440.9066 	EXP 	grating: autoDraw = True
440.9066 	EXP 	grating: tex = 'sin'
441.2067 	EXP 	grating: autoDraw = False
441.2095 	EXP 	window1: recordFrameIntervals = False
441.2112 	DATA 	Keypress: left
441.2234 	EXP 	fixation: autoDraw = False
441.2234 	EXP 	grating: autoDraw = False
441.2236 	EXP 	window1: recordFrameIntervals = False
442.2228 	EXP 	fixation: autoDraw = True
443.2231 	EXP 	fixation: autoDraw = False
443.2231 	EXP 	grating: autoDraw = True
443.2231 	EXP 	grating: tex = 'sin'
443.5231 	EXP 	grating: autoDraw = False
443.6423 	EXP 	window1: recordFrameIntervals = False
443.6438 	DATA 	Keypress: left
443.6564 	EXP 	fixation: autoDraw = False
443.6564 	EXP 	grating: autoDraw = False
443.6567 	EXP 	window1: recordFrameIntervals = False
444.6560 	EXP 	fixation: autoDraw = True
445.6562 	EXP 	fixation: autoDraw = False
445.6562 	EXP 	grating: autoDraw = True
445.6562 	EXP 	grating: tex = 'sin'
445.9562 	EXP 	grating: autoDraw = False
446.0261 	DATA 	Keypress: left
446.0421 	EXP 	window1: recordFrameIntervals = False
446.0562 	EXP 	fixation: autoDraw = False
446.0562 	EXP 	grating: autoDraw = False
446.0564 	EXP 	window1: recordFrameIntervals = False
447.0560 	EXP 	fixation: autoDraw = True
448.0562 	EXP 	fixation: autoDraw = False
448.0562 	EXP 	grating: autoDraw = True
448.0562 	EXP 	grating: tex = 'sin'
448.3561 	EXP 	grating: autoDraw = False
448.3919 	EXP 	window1: recordFrameIntervals = False
448.3934 	DATA 	Keypress: right
448.4063 	EXP 	fixation: autoDraw = False
448.4063 	EXP 	grating: autoDraw = False
448.4066 	EXP 	window1: recordFrameIntervals = False
449.4057 	EXP 	fixation: autoDraw = True
450.4059 	EXP 	fixation: autoDraw = False
450.4059 	EXP 	grating: autoDraw = True
450.4059 	EXP 	grating: tex = 'sin'
450.7060 	EXP 	grating: autoDraw = False
450.7250 	EXP 	window1: recordFrameIntervals = False
450.7265 	DATA 	Keypress: left
450.7393 	EXP 	fixation: autoDraw = False
450.7393 	EXP 	grating: autoDraw = False
450.7396 	EXP 	window1: recordFrameIntervals = False
451.7389 	EXP 	fixation: autoDraw = True
452.7391 	EXP 	fixation: autoDraw = False
452.7391 	EXP 	grating: autoDraw = True
452.7391 	EXP 	grating: tex = 'sin'
453.0390 	EXP 	grating: autoDraw = False
453.0917 	EXP 	window1: recordFrameIntervals = False
453.0931 	DATA 	Keypress: right
453.1057 	EXP 	fixation: autoDraw = False
453.1057 	EXP 	grating: autoDraw = False
453.1060 	EXP 	window1: recordFrameIntervals = False
454.1053 	EXP 	fixation: autoDraw = True
455.1057 	EXP 	fixation: autoDraw = False
455.1057 	EXP 	grating: autoDraw = True
455.1057 	EXP 	grating: tex = 'sin'
455.4057 	EXP 	grating: autoDraw = False
455.4100 	EXP 	window1: recordFrameIntervals = False
455.4115 	DATA 	Keypress: left
455.4224 	EXP 	fixation: autoDraw = False
455.4224 	EXP 	grating: autoDraw = False
455.4228 	EXP 	window1: recordFrameIntervals = False
456.4218 	EXP 	fixation: autoDraw = True
457.4220 	EXP 	fixation: autoDraw = False
457.4220 	EXP 	grating: autoDraw = True
457.4220 	EXP 	grating: tex = 'sin'
457.7221 	EXP 	grating: autoDraw = False
457.9247 	EXP 	window1: recordFrameIntervals = False
457.9262 	DATA 	Keypress: left
457.9388 	EXP 	fixation: autoDraw = False
457.9388 	EXP 	grating: autoDraw = False
457.9391 	EXP 	window1: recordFrameIntervals = False
458.9383 	EXP 	fixation: autoDraw = True
459.9387 	EXP 	fixation: autoDraw = False
459.9387 	EXP 	grating: autoDraw = True
459.9387 	EXP 	grating: tex = 'sin'
460.2245 	EXP 	window1: recordFrameIntervals = False
460.2260 	DATA 	Keypress: right
460.2386 	EXP 	grating: autoDraw = False
460.2386 	EXP 	fixation: autoDraw = False
460.2386 	EXP 	grating: autoDraw = False
460.2389 	EXP 	window1: recordFrameIntervals = False
461.2382 	EXP 	fixation: autoDraw = True
462.2385 	EXP 	fixation: autoDraw = False
462.2385 	EXP 	grating: autoDraw = True
462.2385 	EXP 	grating: tex = 'sin'
462.5385 	EXP 	grating: autoDraw = False
462.5580 	DATA 	Keypress: left
462.5746 	EXP 	window1: recordFrameIntervals = False
462.5884 	EXP 	fixation: autoDraw = False
462.5884 	EXP 	grating: autoDraw = False
462.5886 	EXP 	window1: recordFrameIntervals = False
463.5880 	EXP 	fixation: autoDraw = True
464.5885 	EXP 	fixation: autoDraw = False
464.5885 	EXP 	grating: autoDraw = True
464.5885 	EXP 	grating: tex = 'sin'
464.8076 	EXP 	window1: recordFrameIntervals = False
464.8091 	DATA 	Keypress: right
464.8217 	EXP 	fixation: autoDraw = False
464.8217 	EXP 	grating: autoDraw = False
464.8220 	EXP 	window1: recordFrameIntervals = False
465.8211 	EXP 	fixation: autoDraw = True
466.8213 	EXP 	fixation: autoDraw = False
466.8213 	EXP 	grating: autoDraw = True
466.8213 	EXP 	grating: tex = 'sin'
466.9574 	EXP 	window1: recordFrameIntervals = False
466.9588 	DATA 	Keypress: left
466.9715 	EXP 	fixation: autoDraw = False
466.9715 	EXP 	grating: autoDraw = False
466.9718 	EXP 	window1: recordFrameIntervals = False
467.9711 	EXP 	fixation: autoDraw = True
468.9713 	EXP 	fixation: autoDraw = False
468.9713 	EXP 	grating: autoDraw = True
468.9713 	EXP 	grating: tex = 'sin'
469.2712 	EXP 	grating: autoDraw = False
469.3240 	EXP 	window1: recordFrameIntervals = False
469.3257 	DATA 	Keypress: right
469.3380 	EXP 	fixation: autoDraw = False
469.3380 	EXP 	grating: autoDraw = False
469.3384 	EXP 	window1: recordFrameIntervals = False
470.3375 	EXP 	fixation: autoDraw = True
471.3377 	EXP 	fixation: autoDraw = False
471.3377 	EXP 	grating: autoDraw = True
471.3377 	EXP 	grating: tex = 'sin'
471.6233 	EXP 	window1: recordFrameIntervals = False
471.6246 	DATA 	Keypress: right
471.6376 	EXP 	grating: autoDraw = False
471.6376 	EXP 	fixation: autoDraw = False
471.6376 	EXP 	grating: autoDraw = False
471.6379 	EXP 	window1: recordFrameIntervals = False
472.6374 	EXP 	fixation: autoDraw = True
473.6377 	EXP 	fixation: autoDraw = False
473.6377 	EXP 	grating: autoDraw = True
473.6377 	EXP 	grating: tex = 'sin'
473.9235 	EXP 	window1: recordFrameIntervals = False
473.9250 	DATA 	Keypress: right
473.9376 	EXP 	grating: autoDraw = False
473.9376 	EXP 	fixation: autoDraw = False
473.9376 	EXP 	grating: autoDraw = False
473.9379 	EXP 	window1: recordFrameIntervals = False
474.9374 	EXP 	fixation: autoDraw = True
475.9375 	EXP 	fixation: autoDraw = False
475.9375 	EXP 	grating: autoDraw = True
475.9375 	EXP 	grating: tex = 'sin'
476.2375 	EXP 	grating: autoDraw = False
476.3399 	EXP 	window1: recordFrameIntervals = False
476.3414 	DATA 	Keypress: right
476.3542 	EXP 	fixation: autoDraw = False
476.3542 	EXP 	grating: autoDraw = False
476.3545 	EXP 	window1: recordFrameIntervals = False
477.3537 	EXP 	fixation: autoDraw = True
478.3539 	EXP 	fixation: autoDraw = False
478.3539 	EXP 	grating: autoDraw = True
478.3539 	EXP 	grating: tex = 'sin'
478.6541 	EXP 	grating: autoDraw = False
478.7398 	EXP 	window1: recordFrameIntervals = False
478.7413 	DATA 	Keypress: right
478.7539 	EXP 	fixation: autoDraw = False
478.7539 	EXP 	grating: autoDraw = False
478.7542 	EXP 	window1: recordFrameIntervals = False
479.7535 	EXP 	fixation: autoDraw = True
480.7538 	EXP 	fixation: autoDraw = False
480.7538 	EXP 	grating: autoDraw = True
480.7538 	EXP 	grating: tex = 'sin'
481.0539 	EXP 	grating: autoDraw = False
481.0911 	EXP 	window1: recordFrameIntervals = False
481.0933 	DATA 	Keypress: right
481.1041 	EXP 	fixation: autoDraw = False
481.1041 	EXP 	grating: autoDraw = False
481.1044 	EXP 	window1: recordFrameIntervals = False
482.1034 	EXP 	fixation: autoDraw = True
483.1035 	EXP 	fixation: autoDraw = False
483.1035 	EXP 	grating: autoDraw = True
483.1035 	EXP 	grating: tex = 'sin'
483.4036 	EXP 	grating: autoDraw = False
483.5056 	EXP 	window1: recordFrameIntervals = False
483.5070 	DATA 	Keypress: left
483.5203 	EXP 	fixation: autoDraw = False
483.5203 	EXP 	grating: autoDraw = False
483.5205 	EXP 	window1: recordFrameIntervals = False
484.5199 	EXP 	fixation: autoDraw = True
485.5202 	EXP 	fixation: autoDraw = False
485.5202 	EXP 	grating: autoDraw = True
485.5202 	EXP 	grating: tex = 'sin'
485.8201 	EXP 	grating: autoDraw = False
485.9393 	EXP 	window1: recordFrameIntervals = False
485.9408 	DATA 	Keypress: left
485.9537 	EXP 	fixation: autoDraw = False
485.9537 	EXP 	grating: autoDraw = False
485.9540 	EXP 	window1: recordFrameIntervals = False
486.9530 	EXP 	fixation: autoDraw = True
487.9532 	EXP 	fixation: autoDraw = False
487.9532 	EXP 	grating: autoDraw = True
487.9532 	EXP 	grating: tex = 'sin'
488.2531 	EXP 	grating: autoDraw = False
488.2888 	EXP 	window1: recordFrameIntervals = False
488.2900 	DATA 	Keypress: right
488.3035 	EXP 	fixation: autoDraw = False
488.3035 	EXP 	grating: autoDraw = False
488.3037 	EXP 	window1: recordFrameIntervals = False
489.3030 	EXP 	fixation: autoDraw = True
490.3034 	EXP 	fixation: autoDraw = False
490.3034 	EXP 	grating: autoDraw = True
490.3034 	EXP 	grating: tex = 'sin'
490.6035 	EXP 	grating: autoDraw = False
490.6389 	EXP 	window1: recordFrameIntervals = False
490.6404 	DATA 	Keypress: right
490.6531 	EXP 	fixation: autoDraw = False
490.6531 	EXP 	grating: autoDraw = False
490.6534 	EXP 	window1: recordFrameIntervals = False
491.6527 	EXP 	fixation: autoDraw = True
492.6529 	EXP 	fixation: autoDraw = False
492.6529 	EXP 	grating: autoDraw = True
492.6529 	EXP 	grating: tex = 'sin'
492.9217 	EXP 	window1: recordFrameIntervals = False
492.9230 	DATA 	Keypress: right
492.9361 	EXP 	fixation: autoDraw = False
492.9361 	EXP 	grating: autoDraw = False
492.9364 	EXP 	window1: recordFrameIntervals = False
493.9359 	EXP 	fixation: autoDraw = True
494.9360 	EXP 	fixation: autoDraw = False
494.9360 	EXP 	grating: autoDraw = True
494.9360 	EXP 	grating: tex = 'sin'
495.2361 	EXP 	grating: autoDraw = False
495.2723 	EXP 	window1: recordFrameIntervals = False
495.2740 	DATA 	Keypress: left
495.2861 	EXP 	fixation: autoDraw = False
495.2861 	EXP 	grating: autoDraw = False
495.2864 	EXP 	window1: recordFrameIntervals = False
496.2857 	EXP 	fixation: autoDraw = True
497.2859 	EXP 	fixation: autoDraw = False
497.2859 	EXP 	grating: autoDraw = True
497.2859 	EXP 	grating: tex = 'sin'
497.5861 	EXP 	grating: autoDraw = False
497.6552 	EXP 	window1: recordFrameIntervals = False
497.6566 	DATA 	Keypress: left
497.6694 	EXP 	fixation: autoDraw = False
497.6694 	EXP 	grating: autoDraw = False
497.6697 	EXP 	window1: recordFrameIntervals = False
498.6690 	EXP 	fixation: autoDraw = True
499.6691 	EXP 	fixation: autoDraw = False
499.6691 	EXP 	grating: autoDraw = True
499.6691 	EXP 	grating: tex = 'sin'
499.9695 	EXP 	grating: autoDraw = False
499.9721 	EXP 	window1: recordFrameIntervals = False
499.9735 	DATA 	Keypress: left
499.9858 	EXP 	fixation: autoDraw = False
499.9858 	EXP 	grating: autoDraw = False
499.9862 	EXP 	window1: recordFrameIntervals = False
500.9854 	EXP 	fixation: autoDraw = True
501.9854 	EXP 	fixation: autoDraw = False
501.9854 	EXP 	grating: autoDraw = True
501.9854 	EXP 	grating: tex = 'sin'
502.2856 	EXP 	grating: autoDraw = False
502.3583 	EXP 	window1: recordFrameIntervals = False
502.3598 	DATA 	Keypress: left
502.3688 	EXP 	fixation: autoDraw = False
502.3688 	EXP 	grating: autoDraw = False
502.3691 	EXP 	window1: recordFrameIntervals = False
503.3685 	EXP 	fixation: autoDraw = True
504.3688 	EXP 	fixation: autoDraw = False
504.3688 	EXP 	grating: autoDraw = True
504.3688 	EXP 	grating: tex = 'sin'
504.6688 	EXP 	grating: autoDraw = False
504.6879 	EXP 	window1: recordFrameIntervals = False
504.6893 	DATA 	Keypress: left
504.7020 	EXP 	fixation: autoDraw = False
504.7020 	EXP 	grating: autoDraw = False
504.7023 	EXP 	window1: recordFrameIntervals = False
505.7018 	EXP 	fixation: autoDraw = True
506.7020 	EXP 	fixation: autoDraw = False
506.7020 	EXP 	grating: autoDraw = True
506.7020 	EXP 	grating: tex = 'sin'
507.0020 	EXP 	grating: autoDraw = False
507.0211 	EXP 	window1: recordFrameIntervals = False
507.0226 	DATA 	Keypress: left
507.0355 	EXP 	fixation: autoDraw = False
507.0355 	EXP 	grating: autoDraw = False
507.0358 	EXP 	window1: recordFrameIntervals = False
508.0349 	EXP 	fixation: autoDraw = True
509.0350 	EXP 	fixation: autoDraw = False
509.0350 	EXP 	grating: autoDraw = True
509.0350 	EXP 	grating: tex = 'sin'
509.3350 	EXP 	grating: autoDraw = False
509.3377 	EXP 	window1: recordFrameIntervals = False
509.3390 	DATA 	Keypress: left
509.3517 	EXP 	fixation: autoDraw = False
509.3517 	EXP 	grating: autoDraw = False
509.3521 	EXP 	window1: recordFrameIntervals = False
510.3514 	EXP 	fixation: autoDraw = True
511.3517 	EXP 	fixation: autoDraw = False
511.3517 	EXP 	grating: autoDraw = True
511.3517 	EXP 	grating: tex = 'sin'
511.6519 	EXP 	grating: autoDraw = False
511.8722 	EXP 	window1: recordFrameIntervals = False
511.8745 	DATA 	Keypress: right
511.8851 	EXP 	fixation: autoDraw = False
511.8851 	EXP 	grating: autoDraw = False
511.8854 	EXP 	window1: recordFrameIntervals = False
512.8846 	EXP 	fixation: autoDraw = True
513.8848 	EXP 	fixation: autoDraw = False
513.8848 	EXP 	grating: autoDraw = True
513.8848 	EXP 	grating: tex = 'sin'
514.1848 	EXP 	grating: autoDraw = False
514.2871 	EXP 	window1: recordFrameIntervals = False
514.2887 	DATA 	Keypress: right
514.3014 	EXP 	fixation: autoDraw = False
514.3014 	EXP 	grating: autoDraw = False
514.3016 	EXP 	window1: recordFrameIntervals = False
515.3010 	EXP 	fixation: autoDraw = True
516.3013 	EXP 	fixation: autoDraw = False
516.3013 	EXP 	grating: autoDraw = True
516.3013 	EXP 	grating: tex = 'sin'
516.6013 	EXP 	grating: autoDraw = False
516.6372 	EXP 	window1: recordFrameIntervals = False
516.6387 	DATA 	Keypress: left
516.6513 	EXP 	fixation: autoDraw = False
516.6513 	EXP 	grating: autoDraw = False
516.6516 	EXP 	window1: recordFrameIntervals = False
517.6509 	EXP 	fixation: autoDraw = True
518.6539 	EXP 	fixation: autoDraw = False
518.6539 	EXP 	grating: autoDraw = True
518.6539 	EXP 	grating: tex = 'sin'
518.9678 	EXP 	grating: autoDraw = False
519.0369 	EXP 	window1: recordFrameIntervals = False
519.0384 	DATA 	Keypress: left
519.0511 	EXP 	fixation: autoDraw = False
519.0511 	EXP 	grating: autoDraw = False
519.0514 	EXP 	window1: recordFrameIntervals = False
520.0512 	EXP 	fixation: autoDraw = True
521.0509 	EXP 	fixation: autoDraw = False
521.0509 	EXP 	grating: autoDraw = True
521.0509 	EXP 	grating: tex = 'sin'
521.3510 	EXP 	grating: autoDraw = False
521.3539 	DATA 	Keypress: left
521.3676 	EXP 	fixation: autoDraw = False
521.3676 	EXP 	grating: autoDraw = False
521.6896 	EXP 	window1: mouseVisible = True
